date,ask_C,ask_mm,wcus_C,wcus_mm,acn_C,acn_mm,acs_C,acs_mm,gp_C,gp_mm,ice_C,ice_mm,sva_C,sva_mm,sav_C,sav_mm,rac_C,rac_mm,na_C,na_mm,ce_C,ce_mm,cme_C,cme_mm,ca_C,ca_mm,saw_C,saw_mm,sae_C,sae_mm,lol_C,lol_mm,san_C,san_mm,nz_C,nz_mm,as_C,as_mm
22/2/2000,-13.18480953,0.509626217,-6.364049726,11.12576592,-24.25031034,0.619613854,-26.28449844,0.33514506,-23.10376529,0.918281343,-10.36540679,4.523888343,-17.36016903,0.43748698,-12.83281832,1.109292149,-24.79937779,0.418022747,-21.48507549,2.113786335,-12.23507249,0.019018654,-8.303543633,1.802831734,-25.57232315,0.242283426,-28.42594744,0.624848576,-17.92172592,1.222029904,3.81959555,8.447861259,3.301501714,6.544156207,9.19835571,0.041130506,-7.618886381,3.737914647
23/2/2000,-12.44737377,2.591677884,-6.930700734,5.795932929,-29.81644952,0.346037868,-27.19791788,0.216707171,-24.18064235,1.702689713,-7.069861766,12.63720204,-14.05647868,0.455930693,-13.28526317,2.124213879,-26.6590014,0.230027169,-21.60000823,0.750628295,-13.09556687,0.099495215,-10.71316035,7.657798252,-24.63048324,0.272534947,-28.27093656,0.408389071,-17.41336276,1.685197276,4.066085589,7.951470404,3.353919268,1.568819186,9.942172141,0.042630273,-5.998216897,6.689053124
24/2/2000,-11.50183397,6.744343834,-7.856523994,3.610841804,-29.91590319,0.080546996,-29.10497891,0.092430277,-23.15126926,6.324896439,-9.429546925,1.813974408,-11.41727183,0.58816066,-9.537491433,7.759545638,-28.13711108,0.157012146,-21.23884193,0.226236706,-10.53726776,0.977000469,-13.80221717,0.896431917,-24.24462485,0.222658563,-28.63586812,0.028869444,-17.34717875,1.731060377,4.238833038,9.83136733,3.97446499,6.961774503,9.770671169,0.400595415,-5.9363244,4.309139313
25/2/2000,-13.21970974,2.748893103,-8.798361212,4.345759332,-30.19586772,0.01236371,-30.92912189,0.035557062,-21.133826,1.748084659,-11.41278827,2.154338234,-12.59632034,1.452077165,-9.604462968,3.883379549,-31.0111516,0.080829032,-21.4059684,0.04572954,-7.006272659,4.6661878,-13.99254008,1.563254694,-23.72488511,0.312470295,-28.96954242,0.00777762,-18.19596691,2.473729342,4.135919914,9.705631046,2.355435262,4.943052384,10.46547846,0.36016796,-5.240380472,6.61582855
26/2/2000,-11.53046911,3.04313923,-8.279625369,4.208186052,-28.92169922,0.013863516,-28.14133135,0.229217724,-21.73118809,1.801675959,-8.304929819,5.396200185,-16.44075218,2.463510024,-8.388225267,7.766306619,-32.34078358,0.137868614,-22.93008377,0.090974891,-6.431602684,0.219834508,-14.37532157,1.554629757,-22.66806426,0.434310848,-28.18963286,0.034922089,-18.81037882,2.359013405,4.188819748,7.474214191,1.561911909,3.368554327,8.566243697,9.714352362,-3.837614869,3.976909337
27/2/2000,-12.61225615,1.845135063,-8.451637436,1.655763765,-30.92410911,0.013157762,-28.53150664,0.244219618,-23.04293559,1.286198783,-8.74134594,12.03348519,-20.78723415,0.326201044,-6.01202997,18.40431403,-32.75648746,0.171602594,-22.11142785,0.187826652,-6.074541123,0.040254827,-15.67723327,3.445315792,-20.50337241,0.766240195,-25.59725632,0.549712546,-18.18752179,1.275755727,4.494333904,9.110578742,0.649386836,2.105314291,6.680120353,0.581198308,-4.906304476,0.646248156
28/2/2000,-12.71411056,3.420304492,-8.126030295,3.137211325,-29.78235569,0.011722331,-29.22441722,0.145730055,-22.97034329,0.702050068,-6.781829011,10.30642212,-24.40835592,0.089424836,-6.703899127,11.93099072,-33.56727126,0.235998568,-21.76896866,0.335836163,-6.318945837,0.27699952,-17.75433775,0.597682736,-20.09520945,0.852771767,-24.54295007,0.781789049,-16.88100738,0.643033981,4.578176734,8.377483835,1.123714952,10.04867806,8.86972338,0.125892818,-5.820688613,1.17092604
29/2/2000,-11.21703818,4.838654352,-7.0195507,4.392770621,-31.68781637,0.028245779,-29.60116834,0.363487755,-25.38904362,0.275149139,-10.03931655,2.689409819,-25.71256007,0.22583461,-7.994042142,9.97658305,-34.79827016,0.275888933,-21.98064105,0.81901603,-6.850179352,5.537916524,-17.16655799,0.038173594,-18.92161967,1.86440589,-20.92480701,2.801413455,-15.59657555,1.594095885,4.604814346,7.735602763,1.873833433,6.334609142,9.642377319,0.315790233,-6.182635224,2.130405923
1/3/2000,-10.9419022,3.726047353,-5.958224198,6.466900557,-31.99789356,0.008140152,-33.03315862,0.049635015,-27.7788008,0.374633999,-11.8537578,5.626833444,-28.49073018,0.408080636,-9.3597661,6.100761464,-34.82518963,0.245662906,-23.74133628,0.708812713,-6.816651216,20.7544202,-16.23966891,0.029036185,-20.91349824,0.915839353,-23.14172613,1.046939039,-16.0343865,3.518318967,5.01586003,6.882417532,3.061725758,4.203265539,7.994382867,0.047039078,-6.707991267,2.110071934
2/3/2000,-9.791757386,6.903420011,-5.387835033,12.5430376,-29.48766427,0.004542756,-32.37745,0.208929967,-29.78589184,0.171490214,-11.57901084,7.868668894,-31.4922837,0.13399155,-12.33149205,3.770352308,-33.61664057,0.131263784,-23.42278998,0.261418324,-11.01204643,2.807478095,-17.54286358,0.463277191,-21.21528248,0.66848189,-23.55971416,1.242063886,-15.88535085,3.477731552,4.936116389,6.999177383,3.690206039,2.351024903,10.61771255,0.019284836,-7.544902081,4.015678882
3/3/2000,-8.41770526,14.45424189,-5.104944823,17.71389636,-30.48234222,0.005128514,-32.01021553,0.100699523,-29.58477082,1.637735356,-15.99489461,0.56208241,-30.59507397,0.062583725,-13.55947499,2.170615478,-33.94489138,0.191229564,-23.33558874,0.097411701,-7.242647727,0.682857446,-13.33332965,0.007513067,-20.30914368,0.859757542,-22.37538822,3.053069568,-14.64750174,2.600397552,5.099903042,10.05369604,2.68863338,9.42695772,11.06050298,0.064969022,-9.506756765,2.341797853
4/3/2000,-10.40560571,5.453409172,-6.579134294,4.448880993,-28.97335827,0.007843986,-29.94200912,0.065762685,-30.50121218,0.768964125,-10.82824888,13.41296527,-29.6416621,0.09699082,-13.9571709,3.022252232,-32.80140737,0.565269459,-22.22393309,0.077381296,-8.883257806,8.578616164,-9.017602309,0.553545923,-18.61989021,1.309946369,-19.43771185,13.09063988,-14.14816609,5.11227683,5.038183687,9.929838677,1.420301596,13.09020496,12.01707972,0.111533525,-10.66674752,0.461402798
5/3/2000,-12.79556853,0.796915742,-8.5199606,0.84108075,-30.46597309,0.011335974,-27.40511806,0.337504675,-31.50347902,0.562597317,-8.808176908,9.186579442,-29.49782353,0.586535586,-13.86904032,4.383603079,-29.29005977,1.30196044,-21.24087369,0.16209155,-11.69639023,0.361144539,-8.830200578,0.015347919,-18.62786363,0.752631444,-22.09574799,0.839819292,-14.47408752,3.127507293,5.003952479,9.034045728,2.275780821,3.681697579,12.42806863,4.535644224,-8.993342161,1.953957167
6/3/2000,-13.13064354,0.465305309,-10.19972424,0.878859339,-32.37883345,0.039425001,-29.54254358,0.178298951,-31.0702323,0.51330295,-15.59770496,0.81586456,-32.16463763,0.5332849,-10.61044853,18.44555754,-27.39778127,0.568154734,-21.29962575,0.229731668,-7.847099728,0.001357433,-8.993795381,4.761531902,-18.55908414,0.362824815,-23.18461665,1.547168758,-13.27428848,1.832897407,4.877406602,10.10466507,6.033922857,1.776591364,8.082684352,4.983261226,-8.267355333,3.24302532
7/3/2000,-13.38272155,0.226806037,-10.74820931,0.642734885,-32.17204804,0.05225176,-30.7765517,0.107845804,-31.48414021,0.666821205,-13.34900246,1.872370637,-23.49641993,6.184382969,-10.5309034,4.790477616,-26.67636607,0.481446878,-21.21970652,0.221128664,-6.475515341,0.017540755,-11.76937335,7.31946356,-18.16797233,0.783875342,-23.04616491,0.737937655,-13.45216009,4.072413353,4.272401468,11.01210117,6.945678189,4.309239685,5.36089333,1.197707479,-8.220568824,1.271714286
8/3/2000,-13.77567845,0.226224826,-9.141898869,0.410396307,-30.02599255,0.073719869,-31.65281081,0.270545348,-31.03379202,0.724106254,-12.7064665,1.309191412,-17.66799429,1.84256567,-10.31565875,3.611338942,-25.05025389,0.548961197,-19.94502913,0.356555191,-5.600915601,3.83076697,-10.87500002,0.619644106,-19.19864798,0.781756209,-25.64166185,0.022507767,-14.62287615,6.303951902,4.164428326,9.468720726,8.022653372,5.91365829,6.059876014,0.204069009,-8.242181124,1.09800205
9/3/2000,-13.50367634,0.110812004,-7.402731959,1.892321846,-28.68585617,0.036791692,-33.24584852,0.225910561,-30.29421789,0.958040873,-8.478558169,10.64104181,-21.93511086,0.046452453,-10.75874838,2.224760124,-24.12481196,1.184839549,-18.63701962,1.07660716,-1.415188842,2.81497543,-10.85520504,0.76769555,-19.6948257,0.933979614,-25.96530318,0.049125443,-14.61534856,4.37247735,4.483571226,9.32289223,6.374153286,8.416019651,8.35556952,0.012104472,-8.665029022,1.335024767
10/3/2000,-13.41492941,0.082944038,-6.52426336,0.615112713,-28.43439631,0.041598334,-31.21598281,0.7624789,-28.6889589,0.968324269,-4.239082035,10.51786137,-24.3304088,0.034467317,-11.14659057,1.860001183,-18.81245397,1.823053487,-16.51100202,5.918714988,-3.085346314,2.512945987,-9.258079896,8.071968326,-18.31135628,1.178048393,-22.95413757,1.394310108,-14.05276476,3.258766217,4.502340435,8.738570718,5.969625854,1.199701505,10.00254219,0.036697838,-7.466871796,5.317524362
11/3/2000,-13.26162693,1.674809902,-6.482574898,6.196801297,-28.96754986,0.027149784,-29.55797998,0.512297907,-27.59322525,0.969691987,-4.750053203,2.478360607,-23.82543711,1.009444258,-10.72513768,1.618711675,-14.99333031,0.88370031,-14.82595211,5.834756829,-2.876196722,1.142138135,-12.27296753,20.73220761,-18.08410721,0.661298641,-21.42168533,2.732381318,-13.88561882,4.170078031,3.93827413,15.7465588,3.591818339,10.83562522,7.604733453,1.360102167,-6.217413411,5.34106481
12/3/2000,-10.17619563,2.644028801,-7.207270961,3.179789609,-26.98527293,0.081574535,-30.23085199,0.37320621,-26.71231953,1.618339861,-5.303745694,7.852690794,-22.65895604,0.214583218,-8.68391185,2.525236345,-14.43053113,1.360943045,-14.70417018,3.299204769,-2.644120373,0.269124578,-15.19883341,2.393026422,-18.40099353,1.163568522,-22.56506074,1.110345094,-14.00756904,5.685474629,3.767851675,8.543538555,2.239673808,3.899194869,6.804639271,55.68843521,-7.212103659,2.762717477
13/3/2000,-9.793217757,2.362369319,-6.342428817,2.287825406,-27.77021266,0.045804164,-31.93357971,0.091197725,-25.69935042,1.883444931,-11.52365011,2.251053657,-15.21829066,5.376028234,-5.74957903,15.20260341,-13.76948566,0.842168963,-15.0399586,0.950874475,-3.920812316,0.052138428,-14.48871604,5.808640251,-18.87143286,0.715373789,-24.42596444,0.043846924,-13.76214492,7.26159184,4.360349914,7.263389645,2.813257576,9.071000586,0.303499276,10.33623099,-7.379453729,3.010737134
14/3/2000,-10.1447196,3.497883748,-6.115619253,12.92583159,-27.09948967,0.081201193,-31.87756755,0.174275211,-24.09950899,3.334075567,-11.4818804,1.351208968,-9.059870579,8.262435502,-8.401793449,7.558370457,-13.74535624,0.427824984,-15.00951514,1.338959514,-4.181300005,5.575016478,-18.65349315,0.945955634,-18.38660279,0.567614848,-24.52704357,0.018875865,-14.20825036,5.239290498,4.323635507,8.335456117,2.164235863,12.76833826,4.204529941,0.463225268,-6.691961856,3.234449844
15/3/2000,-8.856451222,6.565215831,-7.28469417,1.031090027,-26.68044073,0.120543119,-31.28665431,0.122129636,-24.03952283,2.380894577,-3.891752036,8.660007035,-9.64045521,1.375785491,-9.440628348,5.333713448,-14.85916322,0.287351502,-14.70869739,0.991677952,-7.213814912,6.914808689,-13.95794381,0.011677027,-17.49496774,0.878989083,-24.47030759,0.046429442,-14.29473181,3.562040807,4.110699611,10.53317653,0.504276112,18.05743347,5.706681742,0.179245871,-7.057958344,3.258532591
16/3/2000,-7.881173236,11.0968111,-6.034181306,12.93175951,-26.14461004,0.496491388,-29.70767092,0.170789586,-24.42922425,1.354966469,-0.13012624,9.865401616,-8.774176896,2.672304972,-8.575463371,8.933780356,-15.45262994,0.161709785,-14.86089011,0.407392656,-8.182982448,6.890115553,-9.809946233,0.003623506,-16.90888262,1.731031296,-21.96054226,2.841023831,-14.11888247,2.719043819,4.339059614,5.560926111,0.703256628,5.640536632,8.938556987,0.00663345,-7.089113513,2.097742194
17/3/2000,-7.65140041,9.724208971,-6.791205804,7.100361533,-29.68988062,0.632861428,-29.08737199,0.064362948,-25.4544576,0.799771037,-5.757817197,7.2350309,-9.461569207,2.018303813,-5.759885007,6.013326566,-15.57854419,0.407855617,-15.55485102,1.108918636,-5.926745408,8.497443457,-7.107449476,0.375175427,-18.47107243,1.296233278,-21.72723048,3.908852539,-13.89722356,2.912755822,4.158149861,8.648446643,1.860866196,1.593384952,9.078467321,0.020525782,-7.385518284,3.838307128
18/3/2000,-8.875928212,4.597356695,-5.570963779,13.9191976,-32.14679408,0.153317435,-31.04231039,0.105013312,-25.13320523,2.587658476,-5.457416263,24.36223007,-7.421056269,3.964222545,-5.153186993,2.023801153,-16.57859857,1.171711071,-17.91638988,0.992449506,-5.368303189,5.122753183,-5.512905564,2.455955667,-18.86620855,0.829082514,-22.67100107,1.395082988,-13.88355026,3.647934729,4.208787026,6.418712387,3.044377032,6.57082329,7.489203952,9.897699297,-6.474947062,4.06491568
19/3/2000,-10.04287306,2.803032525,-7.196312681,4.750646964,-32.72266536,0.194694074,-31.03717109,0.092646469,-24.73057746,1.792746964,-7.397226261,13.83106572,-6.525359377,9.194904245,-3.002587624,28.46605982,-15.56006624,0.778309547,-18.67705355,0.243409604,-6.086985821,2.284769034,-8.962970409,3.598735248,-19.73974625,1.176414807,-24.82815048,0.084310945,-14.03152075,4.13352956,4.050082036,4.921728796,1.039511319,2.323177852,8.292912489,0.099832214,-6.94846371,1.942179797
20/3/2000,-8.598468266,12.02815153,-6.962919968,2.51347431,-33.17617871,0.190209533,-27.42971288,0.146302518,-24.8733699,1.813281615,-11.19378769,1.105993162,-8.160815804,3.363595925,-4.524889986,15.85657604,-16.5268078,1.992829818,-19.32282001,0.28344446,-6.814312493,0.582199453,-8.064866905,6.384798309,-20.17367532,0.794428364,-24.2461855,0.750948557,-13.92287366,4.254871553,4.005445317,8.829657896,-0.671923293,1.749495775,7.949452122,28.227391,-7.530921246,3.0566849
21/3/2000,-8.847731826,6.924936917,-5.441764164,9.121217942,-32.0718628,0.578278335,-24.19972262,0.270248472,-25.17131261,0.923733875,-13.73287716,0.430400971,-7.600691813,5.354892639,-6.583527619,11.00090006,-19.13019957,1.524088031,-19.84762753,0.256301173,-4.864843645,0.005331277,-8.517011177,6.889746153,-19.8049005,0.599498413,-21.76021745,3.557873891,-13.5254771,8.237640879,4.080020605,6.935268093,-0.374412898,2.767974271,1.539439968,4.091271712,-7.302737754,2.750483573
22/3/2000,-9.874355516,3.813942476,-4.396903688,9.169436555,-29.15063127,1.115468082,-20.17655649,1.201229243,-25.12155322,0.147031524,-14.02243974,1.873968144,-8.678823323,2.781296104,-7.793204211,6.744577799,-19.04670062,1.077123122,-17.98355713,0.140282548,-4.102134161,0.002819806,-8.648606798,2.192677849,-18.7695152,0.773933565,-21.02800251,2.10935445,-13.26407039,8.541967888,4.070230335,5.430507414,1.228412488,13.95368829,3.864304371,0.004692478,-7.887587028,1.408587864
23/3/2000,-9.717588174,4.707173722,-5.501232529,4.104452151,-27.5835655,0.551151221,-19.98003904,0.530443189,-24.46332443,0.13783605,-8.928725911,25.66125012,-12.10955256,1.215426859,-8.307045406,5.38762002,-21.3550582,0.365302009,-16.99740589,0.207495741,-3.260788069,1.099220944,-9.095765048,1.100677688,-17.50924074,0.820308581,-21.84446231,0.371593187,-12.52711045,11.60877389,4.491796264,7.043808781,0.859730229,9.242641031,5.983154661,0.002953914,-9.497006042,0.756551488
24/3/2000,-8.149995315,8.867282432,-6.126812367,2.084509395,-27.71329771,0.313908407,-19.551276,0.428415244,-23.77365525,0.273167657,-3.504190375,22.37149264,-15.90679944,0.533698798,-8.762108623,2.942245392,-22.84329356,0.123069347,-16.25654466,0.119196492,-3.271993218,3.403566642,-9.235982288,1.705810671,-16.06468901,0.750175584,-21.58265287,0.015755855,-13.60625798,2.492683824,4.023730218,9.525333761,2.266297701,17.82798522,7.801798411,0.009765073,-12.28920401,1.801465424
25/3/2000,-8.105045987,12.31514011,-4.847663398,3.107203528,-26.57197315,0.960386965,-20.47196921,0.103104529,-22.79945185,0.475039214,-3.972624067,9.445551632,-20.35021306,0.242319197,-8.279738191,1.084214479,-23.78940753,0.138934994,-15.79831742,1.511516452,-3.95394598,2.143472933,-10.30774866,3.70316172,-13.84878249,0.267260821,-18.74101607,0.001043277,-13.98346506,1.381686751,3.652555654,5.493124715,1.612468334,35.18709151,7.619565409,0.011866385,-12.98696041,2.935028715
26/3/2000,-7.519515113,20.31806968,-3.827383888,2.126790248,-28.00414046,0.199918467,-19.1279523,0.028829168,-22.99902688,0.83486583,-3.79418833,4.006191467,-21.62419798,1.227245571,-8.649622056,1.279067844,-23.43621779,0.281688298,-12.9507281,3.552579955,-5.518763137,13.66192073,-10.3430454,0.296155313,-11.34133968,0.463025883,-16.92832874,0.07644707,-14.08062515,0.203008783,4.168619047,3.970783074,-1.777145465,9.403783858,8.479153565,0.065159178,-12.08556785,2.34705541
27/3/2000,-8.002865095,16.71337252,-3.032220179,10.13240612,-26.82429273,0.267101441,-18.09683458,0.013901917,-25.79996898,1.249406812,0.444456296,15.65553802,-20.03400482,2.713348523,-8.817488705,1.497463829,-23.69548469,0.369807229,-11.79866256,3.373476672,-7.740911332,9.273560881,-6.871618572,0.092126406,-10.98426243,2.019881819,-16.03870905,0.975342192,-13.88407627,0.224982103,4.472793697,4.15890114,-1.669345048,4.644465432,8.295231209,0.034073643,-10.03737553,3.735516601
28/3/2000,-13.54113155,2.317262672,-5.156750847,4.513475684,-25.95501757,0.241972075,-17.97252671,0.005836437,-25.47694252,1.219450383,2.20921184,2.772097232,-24.84338257,0.257467759,-6.790213392,3.527297556,-24.3519362,0.447737028,-14.44923215,0.314119961,-8.097340897,4.079188155,-5.043665326,0.246518351,-10.82061761,1.848527982,-15.75838559,2.170748059,-12.9916967,0.162760739,4.358234773,3.879256717,0.655790847,5.943475864,7.011669961,0.107381075,-8.435598679,3.483564469
29/3/2000,-9.820858414,11.10631209,-6.282752522,1.224576224,-26.61406581,0.416191491,-15.30446429,0.35814979,-26.68567141,0.868562384,-0.205272942,4.525827515,-27.66052011,0.046834722,-1.639927669,9.745169782,-23.54643242,0.677821067,-15.39424082,0.443127381,-7.012509229,17.74426534,-5.606486792,1.317430046,-10.28963582,2.799843464,-14.12177189,7.558021117,-11.78509949,0.165576253,4.188100535,5.177600213,1.517476009,22.37421984,6.110491645,15.98771981,-7.441877892,1.597568081
30/3/2000,-8.691652731,13.81704497,-4.656448942,1.904075616,-24.57629553,0.824881455,-13.12405581,0.357483227,-25.26754923,0.202176138,-5.016130801,9.130701525,-27.86624238,0.333602272,-2.099929965,7.071976223,-24.17121236,0.743880887,-14.42521877,2.185932476,-8.166832735,1.999449138,-6.127983764,1.1878159,-10.6640031,2.180955561,-13.42144749,9.018127789,-10.49276044,0.090603336,4.442132686,8.563265966,0.053438483,20.65496189,7.121945955,0.322022276,-7.445938108,2.857676148
31/3/2000,-8.432066657,11.36471511,-2.924395394,3.18537521,-22.31846635,0.812453566,-12.52625673,0.283006763,-24.09544264,0.324503619,-13.24812029,0.966995529,-25.91887186,0.330184071,-5.671725279,2.003250175,-25.95412417,0.221423928,-13.05049586,4.037999368,-7.762266216,2.561233153,-5.622529892,0.443005238,-12.2206567,0.683362262,-14.15215291,7.873070112,-8.671471899,0.248898872,4.071912136,9.921742361,2.264242579,14.82066682,7.300431636,3.941817525,-8.175112132,2.267405809
1/4/2000,-9.54196168,3.023552199,-1.06216655,3.477064974,-21.21403688,0.547547419,-12.93897831,0.670811059,-24.05987621,0.507345096,-15.64936544,0.355207397,-27.23959571,0.157370783,-8.370823063,2.783344889,-25.94487937,0.453750126,-11.75083794,2.494581308,-6.769424433,3.714962725,-3.191806294,0.011517365,-12.90941917,0.832363718,-16.77086352,0.886346518,-8.685323514,2.992732144,4.216570248,5.092096843,3.40154561,5.035701864,6.097066882,25.04403728,-9.021070343,3.033475046
2/4/2000,-7.393681469,6.409270957,-1.174615478,0.87100405,-19.31086333,0.185323182,-13.83708104,1.207433127,-23.13346083,1.081264484,-15.47534426,0.742251629,-25.9710456,0.060096311,-9.382166888,5.597480371,-26.56233434,0.185306612,-11.33752265,3.607882033,-6.862279452,1.708323407,-0.521946626,0.011167796,-13.81184819,0.356082971,-19.27208604,0.09039319,-8.568391237,3.191977072,3.85249799,4.773101699,4.656788515,2.800006285,3.21422065,0.137945848,-9.676573528,2.096290302
3/4/2000,-6.547528095,3.730820995,-0.602600115,5.476559112,-22.45468576,0.077057482,-14.25613706,0.820587702,-22.26550929,0.954707243,-9.85179134,3.186693571,-24.32690418,0.079310706,-10.04592114,2.990170562,-27.09807391,0.291772546,-10.99112957,5.6546794,-4.120672827,4.77021331,-0.811664731,0.447572281,-13.20518934,1.952896314,-17.70470466,0.710747169,-8.677007821,5.282916288,4.136867342,4.091658928,4.595385656,2.113465033,4.372171075,26.2388463,-9.951819923,2.012250173
